PRODUCT_ID;PRODUCT_TYPE;PRODUCT_NAME;PRODUCT_GROUP;CURRENCY;PRODUCT_ISIN;UNDERLYING_ISIN;SHARE_ISIN;CONTRACT_SIZE;CONTRACT_MONTHS;MIN_PRICE_CHANGE;COUNTRY_CODE;GROUP_ID;CASH_MARKET_ID;SECTOR;STOXX® Europe 600;EURO STOXX 50®;STOXX Europe 50®;DAX®;SMI®;MDAX®;SDAX®;TecDAX®;SMIM®;STOXX® 200 Large;STOXX® 200 Mid;STOXX® 200 Small;DJ Global Titans 50 (SM);AEX Index®;CAC 40®;SP 500;RDXxt® USD - RDX Extended;FTSE® 100;ATX
BPMG;FSTK;Banca Popolare di Milano;Single Stock Futures;EUR;DE000A1A38A8;IT0000064482;;1000;36;.0001;IT;IT01;XMIL;Banks;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
BPQG;FSTK;Banco Pastor;Single Stock Futures;EUR;DE000A1CRKH0;ES0113770434;;100;36;.0001;ES;ES01;XMAD;Banks;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BPS;OSTK;Banca Popolare di Sondrio;Equity Options;EUR;IT0000784196;IT0000784196;;500;24;.0005;IT;IT12;XMIL;Banks;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
BPSF;FSTK;Banca Popolare di Sondrio;Single Stock Futures;EUR;DE000A1CQ489;IT0000784196;;1000;36;.0001;IT;IT01;XMIL;Banks;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
BPT;OSTK;BP;Equity Options;GBP;GB0007980591;GB0007980591;;1000;24;.25;GB;GB11;XLON;Oil & Gas;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
BPV;OSTK;Banco Popolare;Equity Options;EUR;IT0004231566;IT0004231566;;500;24;.0005;IT;IT12;XMIL;Banks;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
BPVH;FSTK;Banco Popolare;Single Stock Futures;EUR;DE000A1KD084;IT0004231566;;1000;36;.0001;IT;IT01;XMIL;Banks;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
BRBF;FSTK;Burberry;Single Stock Futures;GBP;DE000A0SYCW0;GB0031743007;;1000;36;.0001;GB;GB01;XLON;Personal & Household Goods;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
BRBY;OSTK;Burberry;Equity Options;GBP;GB0031743007;GB0031743007;;1000;24;.5;GB;GB11;XLON;Personal & Household Goods;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
BREF;FSTK;BRE Bank;Single Stock Futures;EUR;DE000A1KQMW0;PLBRE0000012;;100;36;.0001;PL;PL01;XWAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRQF;FSTK;BRISA;Single Stock Futures;EUR;DE000A0JY5D9;PTBRI0AM0000;;100;36;.0001;PT;PT01;XLIS;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
BSAN;OSTK;Bank Sarasin & Cie;Equity Options;CHF;CH0038389307;CH0038389307;;100;24;.01;CH;CH12;XSWX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BSD2;OSTK;Banco Santander;Equity Options;EUR;ES0113900J37;ES0113900J37;;100;60;.01;ES;ES11;XMAD;Banks;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
BSK;OSTK;British Sky Broadcasting;Equity Options;GBP;GB0001411924;GB0001411924;;1000;24;.25;GB;GB11;XLON;Media;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
BSKF;FSTK;Basler Kantonalbank;Single Stock Futures;CHF;DE000A1KQQY7;CH0009236461;;100;36;.0001;CH;CH01;XSWX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BSLN;OSTK;Basilea Pharmaceutica;Equity Options;CHF;CH0011432447;CH0011432447;;100;24;.01;CH;CH12;XSWX;Health Care;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
BSN;OSTK;Danone;Equity Options;EUR;FR0000120644;FR0000120644;;100;60;.01;FR;FR11;XPAR;Food & Beverage;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
BSNH;FSTK;Danone;Single Stock Futures;EUR;DE000A0Z31Q8;FR0000120644;;100;36;.0001;FR;FR01;XPAR;Food & Beverage;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
BSV3;OSTK;Hugo Boss pref.;Equity Options;EUR;DE0005245534;DE0005245534;;100;60;.01;DE;DE12;XETR;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
BSVG;FSTK;Hugo Boss pref.;Single Stock Futures;EUR;DE000A0V8M86;DE0005245534;;100;36;.0001;DE;DE01;XETR;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
BSYF;FSTK;British Sky Broadcasting;Single Stock Futures;GBP;DE000A0SYBB6;GB0001411924;;1000;36;.0001;GB;GB01;XLON;Media;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
BTAF;FSTK;BT Group;Single Stock Futures;GBP;DE000A0MEMA0;GB0030913577;;1000;36;.0001;GB;GB01;XLON;Telecommunications;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
BTG;OSTK;BT Group;Equity Options;GBP;GB0030913577;GB0030913577;;1000;24;.25;GB;GB11;XLON;Telecommunications;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
BUI;OSTK;Bulgari;Equity Options;EUR;IT0001119087;IT0001119087;;1000;24;.0005;IT;IT12;XMIL;Personal & Household Goods;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
BUIF;FSTK;Bulgari;Single Stock Futures;EUR;DE000A0C4A92;IT0001119087;;1000;36;.0001;IT;IT01;XMIL;Personal & Household Goods;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
BWTF;FSTK;BWT;Single Stock Futures;EUR;DE000A1DKNG9;AT0000737705;;100;36;.0001;AT;AT01;XVIE;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BX7;OSTK;Belgacom;Equity Options;EUR;BE0003810273;BE0003810273;;100;24;.01;BE;BE11;XBRU;Telecommunications;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
BX7F;FSTK;Belgacom;Single Stock Futures;EUR;DE000A0JY5N8;BE0003810273;;100;36;.0001;BE;BE01;XBRU;Telecommunications;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
BYG;OSTK;Bouygues;Equity Options;EUR;FR0000120503;FR0000120503;;100;60;.01;FR;FR11;XPAR;Construction & Materials;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
BYGF;FSTK;Bouygues;Single Stock Futures;EUR;DE000A0JZED2;FR0000120503;;100;36;.0001;FR;FR01;XPAR;Construction & Materials;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
C1CG;FSTK;Cargotec;Single Stock Futures;EUR;DE000A1KDYN2;FI0009013429;;100;36;.0001;FI;FI01;XHEL;Industrial Goods & Services;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2AR;FSTK;Carrefour Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZHL7;XC000A1CRLD9;FR0000120172;1000;;.001;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2FR;FSTK;Cie Financière Richemont Dividend Futures;Single Stock Dividend Futures ;CHF;DE000A1HTZK7;XC000A1HTZV6;CH0045039655;1000;;.001;CH;CH21;XVTX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2RG;FSTK;CRH Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZJC2;XC000A1DKCZ4;IE0001827041;1000;;.001;IE;IE21;XDUB;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2RI;FSTK;UniCredit Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZJS8;XC000A1DKDP3;IT0000064854;1000;;.001;IT;IT21;XMIL;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2SG;FSTK;Credit Suisse Group Dividend Futures;Single Stock Dividend Futures ;CHF;DE000A1HTZG5;XC000A1HTZS2;CH0012138530;1000;;.001;CH;CH21;XVTX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3AR;FSTK;Carrefour Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1KQTK0;XC000A1CRLD9;FR0000120172;1000;;.001;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAJ;OSTK;Casino Guichard;Equity Options;EUR;FR0000125585;FR0000125585;;100;60;.01;FR;FR12;XPAR;Retail;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CAJG;FSTK;Casino Guichard;Single Stock Futures;EUR;DE000A0ZW4M5;FR0000125585;;100;36;.0001;FR;FR01;XPAR;Retail;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CAR;OSTK;Carrefour;Equity Options;EUR;FR0000120172;FR0000120172;;100;60;.01;FR;FR11;XPAR;Retail;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
CARB;OSTK;Carrefour Basket;Equity Options;EUR;DE000A1KQQN0;DE000A1KQQN0;;100;60;.01;FR;FR11;XPAR;Retail;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
CARF;FSTK;Carrefour Basket;Single Stock Futures;EUR;DE000A0C38S8;DE000A1KQQN0;;100;36;.0001;FR;FR01;XPAR;Retail;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
CARG;FSTK;Carrefour;Single Stock Futures;EUR;DE000A1KQTJ2;FR0000120172;;100;36;.0001;FR;FR01;XPAR;Retail;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
CASH;FSTK;Cattolica di Assicurazioni;Single Stock Futures;EUR;DE000A1KDY81;IT0000784154;;1000;36;.0001;IT;IT01;XMIL;Insurance;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
CATF;FSTK;Caterpillar;Single Stock Futures;USD;DE000A0XWZ42;US1491231015;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CBK;OSTK;Commerzbank;Equity Options;EUR;DE0008032004;DE0008032004;;100;60;.01;DE;DE11;XETR;Banks;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CBKE;OSTK;Commerzbank [european];Equity Options;EUR;DE000A1HUFL5;DE0008032004;;100;60;.01;DE;DE14;XETR;Banks;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CBKF;FSTK;Commerzbank [124,7855];Single Stock Futures;EUR;DE000A0C39Z1;DE0008032004;;124.7855;36;.0001;DE;DE01;XETR;Banks;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CBKG;FSTK;Commerzbank;Single Stock Futures;EUR;DE000A1KQNL1;DE0008032004;;100;36;.0001;DE;DE01;XETR;Banks;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CCLF;FSTK;Carnival;Single Stock Futures;GBP;DE000A0SYB52;GB0031215220;;1000;36;.0001;GB;GB01;XLON;Travel & Leisure;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
CDIF;FSTK;Christian Dior;Single Stock Futures;EUR;DE000A0JJTD4;FR0000130403;;100;36;.0001;FR;FR01;XPAR;Personal & Household Goods;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CE2F;FSTK;CropEnergies;Single Stock Futures;EUR;DE000A0XW0A0;DE000A0LAUP1;;100;36;.0001;DE;DE01;XETR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CEEF;FSTK;Coca-Cola Enterprises;Single Stock Futures;USD;DE000A1EZL05;US19122T1097;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CELF;FSTK;Celgene;Single Stock Futures;USD;DE000A0YK9K3;US1510201049;;100;36;.0001;US;US02;XNAS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CEMF;FSTK;Credito Emiliano;Single Stock Futures;EUR;DE000A0XW402;IT0003121677;;1000;36;.0001;IT;IT01;XMIL;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CFR;OSTK;Cie Financière Richemont;Equity Options;CHF;CH0045039655;CH0045039655;;100;24;.01;CH;CH11;XVTX;Personal & Household Goods;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CFRI;FSTK;Cie Financière Richemont;Single Stock Futures;CHF;DE000A0X7Y55;CH0045039655;;100;36;.0001;CH;CH01;XSWX;Personal & Household Goods;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CGE;OSTK;Alcatel-Lucent;Equity Options;EUR;FR0000130007;FR0000130007;;100;60;.01;FR;FR11;XPAR;Technology;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
CGEF;FSTK;Alcatel-Lucent;Single Stock Futures;EUR;DE000A0C4AV0;FR0000130007;;100;36;.0001;FR;FR01;XPAR;Technology;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
CGM;OSTK;Capgemini;Equity Options;EUR;FR0000125338;FR0000125338;;100;60;.01;FR;FR11;XPAR;Technology;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
CGMF;FSTK;Capgemini;Single Stock Futures;EUR;DE000A0JJS20;FR0000125338;;100;36;.0001;FR;FR01;XPAR;Technology;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
CGY;OSTK;Conergy;Equity Options;EUR;DE000A1KRCK4;DE000A1KRCK4;;100;60;.01;DE;DE12;XETR;Industrial Goods & Services;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CGYG;FSTK;Conergy;Single Stock Futures;EUR;DE000A0YK645;DE000A1KRCK4;;100;36;.0001;DE;DE01;XETR;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CH1F;FSTK;C.H. Robinson Worldwide;Single Stock Futures;USD;DE000A1A4P89;US12541W2098;;100;36;.0001;US;US02;XNAS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CHKF;FSTK;Chesapeake Energy;Single Stock Futures;USD;DE000A0YKRV7;US1651671075;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CIL;OSTK;Lafarge;Equity Options;EUR;FR0000120537;FR0000120537;;100;60;.01;FR;FR11;XPAR;Construction & Materials;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
CILF;FSTK;Lafarge;Single Stock Futures;EUR;DE000A0C3875;FR0000120537;;100;36;.0001;FR;FR01;XPAR;Construction & Materials;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
CITF;FSTK;Citigroup [10,0000];Single Stock Futures;USD;DE000A0XWZ18;US1729674242;;10;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
CITG;FSTK;Citigroup;Single Stock Futures;USD;DE000A1KQJL9;US1729674242;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
CL6;OSTK;Corio;Equity Options;EUR;NL0000288967;NL0000288967;;100;60;.01;NL;NL11;XAMS;Real Estate;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
CL6F;FSTK;Corio [50];Single Stock Futures;EUR;DE000A0JY6L0;NL0000288967;;50;36;.0001;NL;NL01;XAMS;Real Estate;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
CL6G;FSTK;Corio;Single Stock Futures;EUR;DE000A1KDZL3;NL0000288967;;100;36;.0001;NL;NL01;XAMS;Real Estate;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
CLFF;FSTK;Colgate-Palmolive;Single Stock Futures;USD;DE000A0YK9A4;US1941621039;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CLN;OSTK;Clariant;Equity Options;CHF;CH0012142631;CH0012142631;;100;60;.01;CH;CH12;XSWX;Chemicals;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
CLNF;FSTK;Clariant;Single Stock Futures;CHF;DE000A0G9GP4;CH0012142631;;100;36;.0001;CH;CH01;XVTX;Chemicals;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
CLS;OSTK;Celesio;Equity Options;EUR;DE000CLS1001;DE000CLS1001;;100;60;.01;DE;DE11;XETR;Retail;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
CLSF;FSTK;Celesio;Single Stock Futures;EUR;DE000A0JY6K2;DE000CLS1001;;100;36;.0001;DE;DE01;XETR;Retail;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
CMAI;FSTK;MAPFRE;Single Stock Futures;EUR;DE000A1CQ9Y3;ES0124244E34;;100;36;.0001;ES;ES01;XMAD;Insurance;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CMCF;FSTK;Comcast;Single Stock Futures;USD;DE000A0SYEA2;US20030N1019;;100;36;.0001;US;US02;XNAS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CMFF;FSTK;Canadian Imperial Bank of Commerce;Single Stock Futures;USD;DE000A1HTZ20;CA1360691010;;100;36;.0001;CA;CA01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CNAF;FSTK;Centrica;Single Stock Futures;GBP;DE000A0SYAZ7;GB00B033F229;;1000;36;.0001;GB;GB01;XLON;Utilities;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
CNEF;FSTK;Cairn Energy;Single Stock Futures;GBP;DE000A0SYDA4;GB00B59MW615;;1000;36;.0001;GB;GB01;XLON;Oil & Gas;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CNHF;FSTK;CNH Global;Single Stock Futures;USD;DE000A0XW4S4;NL0000298933;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
